43757	9.559143	0.282125	3
45049	10.599573	0.230702	3
46893	10.732636	0.518726	3
39277	0.958704	0.742905	1
13561	0.732982	0.099726	2
3849	5.373252	0.376482	2
28730	5.710368	1.432904	1
11412	4.345106	1.010113	2
49687	10.789421	1.066512	3
71391	8.586099	0.267238	1
54396	12.673678	0.149080	3
51588	11.923102	1.499901	3
72281	5.182252	0.045522	1
35375	10.133825	0.145335	3
27379	12.884280	1.657587	3
50094	5.003487	0.129751	1
28220	10.987102	0.810362	3
37760	13.287265	0.136818	3
66970	6.315800	0.235252	1
32823	0.957982	1.225832	1
8397	0.449335	1.025032	2
18509	4.142637	0.567045	2
11118	2.513600	1.255138	2
18457	12.815898	1.653296	3
29109	9.541795	0.644465	3
3127	2.540490	1.668723	2
29369	13.207225	0.610616	3
14184	2.220879	1.516653	2
38254	10.215442	1.570661	3
12756	0.000000	0.651751	2
4529	0.141951	1.007425	2
14734	5.818377	0.787673	2
264	0.000000	1.274489	2
56776	2.564034	0.568194	1
12620	11.301151	0.134897	3
79496	16.787104	1.601055	1
12430	2.573138	1.660753	2
14366	3.748687	0.875738	2
0	5.156970	0.892931	2
8423	4.646186	0.414937	2
37446	7.931742	1.400412	3
38906	12.215492	0.380488	3
21051	11.070919	0.135332	3
2082	4.153712	1.435085	2
1356	5.430937	1.035500	2
52586	2.059924	0.064653	1
65393	7.247015	0.251922	1
12099	2.012967	1.598174	2
48217	1.957970	0.469716	1
51939	1.315039	0.870339	1
5140	7.689111	1.255316	2
13101	0.372853	0.553533	2
13143	4.303864	0.903972	2
12583	2.812916	1.120204	2
42804	10.349504	1.692155	3
7058	0.000000	1.554464	2
13732	11.366352	0.403963	2
34174	1.592110	0.072789	1
29888	9.946790	0.917636	3
72403	11.419969	0.011203	1
45827	8.535711	0.609918	3
49100	7.832042	0.352119	3
46948	3.933518	0.614505	1
7142	3.955776	0.184628	2
36313	10.947217	0.350479	3
17006	2.607662	0.019123	2
